t,ax,ay,az,wx,wy,wz
17.70576024,-74.21864206,-133.59794822,-239.85989234,39.89347258,0.46161103,-1.91562377
17.71698099,-64.02803743,-140.22330539,-239.85989234,39.89347258,0.60211003,1.19978895
17.72820175,-60.68973592,-141.93638117,-239.85989234,39.89347258,1.63325055,0.28837801
17.73942250,-55.22107093,-136.15292021,-239.85989234,39.89347258,0.78292614,-0.65968484
17.75059700,-50.76268140,-142.88808994,-239.85989234,39.89347258,0.01690113,-1.13615972
17.76177150,-52.84911985,-134.25682352,-239.85989234,39.89347258,1.23130123,-0.12090170
17.77294600,-51.98526113,-147.47825453,-239.85989234,39.89347258,1.05415031,2.30545503
17.78412050,-46.96316718,-131.32116802,-239.85989234,39.89347258,0.28079492,-0.50330333
17.79532248,-53.99849121,-136.38718698,-239.85989234,39.89347258,0.53613659,-0.12945381
17.80652446,-54.03509539,-133.37100228,-239.85989234,39.89347258,1.71999342,-0.73543212
17.81772643,-45.84307917,-138.15150862,-239.85989234,39.89347258,1.12256722,1.99391376
17.82892841,-48.87390555,-134.10308595,-239.85989234,39.89347258,-0.03685501,-1.51367444
17.84014440,-55.33820432,-128.22445411,-239.85989234,39.89347258,1.04071127,0.41543798
17.85136038,-48.41269284,-150.52372258,-239.85989234,39.89347258,0.85867343,-1.13005107
17.86257637,-70.83641553,-131.88487244,-239.85989234,39.89347258,1.57338576,0.03670154
17.87379235,-51.37031085,-127.08972443,-239.85989234,39.89347258,1.52329481,0.84426538
17.88499635,-60.04550229,-134.77660292,-239.85989234,39.89347258,0.60821868,0.09045768
17.89620036,-54.32060802,-135.81616173,-239.85989234,39.89347258,0.30400780,0.21263072
17.90740436,-68.77926043,-140.94074739,-239.85989234,39.89347258,-0.18224093,-0.39823451
17.91860837,-56.75112579,-129.63005475,-239.85989234,39.89347258,0.54957562,-1.87041974
17.92979312,-49.67187674,-133.36368144,-239.85989234,39.89347258,0.49826294,0.62557563
17.94097787,-53.18587834,-130.36213841,-239.85989234,39.89347258,1.31437890,-0.99566072
17.95216262,-52.19024455,-131.10154292,-239.85989234,39.89347258,1.02605051,-0.22108359
17.96334738,-62.41745337,-125.22291108,-239.85989234,39.89347258,0.49337602,-2.42142018
17.97455490,-54.32060802,-144.01549878,-239.85989234,39.89347258,0.70473539,-0.70733232
17.98576242,-50.17701447,-132.72676865,-239.85989234,39.89347258,0.96740744,-1.52100482
17.99696994,-57.80532627,-130.22304252,-239.85989234,39.89347258,1.42922156,0.12588786
18.00817746,-50.15505196,-144.42546564,-239.85989234,39.89347258,1.84583166,-0.92602208
18.01936144,-49.15941818,-137.63172922,-239.85989234,39.89347258,1.43410849,1.12526339
18.03054541,-57.70283456,-134.37395690,-239.85989234,39.89347258,1.30338333,0.40322068
18.04172939,-48.78605551,-127.20685781,-239.85989234,39.89347258,0.58256234,0.67444484
18.05291337,-51.37031085,-133.80293164,-239.85989234,39.89347258,0.86478208,-1.29376295
18.06411064,-51.56797344,-132.08985586,-239.85989234,39.89347258,0.83423882,0.69765772
18.07530791,-49.84757682,-127.74127889,-239.85989234,39.89347258,1.31437890,-0.34692183
18.08650517,-52.18292372,-126.00624060,-239.85989234,39.89347258,1.34736562,0.05869268
18.09770244,-52.53432388,-135.37691153,-239.85989234,39.89347258,1.42433464,0.41299452
18.10893393,-44.13732423,-138.44434209,-239.85989234,39.89347258,1.09202395,-0.92968727
18.12016541,-58.39831404,-124.32244817,-239.85989234,39.89347258,1.05170685,-1.97426683
18.13139689,-49.46689331,-129.52024220,-239.85989234,39.89347258,0.09997881,-0.11357131
18.14262837,-50.57233965,-135.32566567,-239.85989234,39.89347258,0.50314986,-1.05674724
18.15380013,-57.03663842,-120.01779621,-239.85989234,39.89347258,0.42618084,1.51499541
18.16497189,-49.73044343,-117.02357402,-239.85989234,39.89347258,1.42677810,1.55775598
18.17614365,-39.97176817,-130.04002160,-239.85989234,39.89347258,1.08835876,0.58403679
18.18731540,-54.97216248,-122.77043080,-239.85989234,39.89347258,0.94663803,0.17231362
18.19851589,-44.11536172,-126.54066168,-239.85989234,39.89347258,1.07491973,0.70743157
18.20971638,-57.39535942,-116.62824884,-239.85989234,39.89347258,1.04926339,-0.44954719
18.22091687,-55.38212934,-129.48363801,-239.85989234,39.89347258,1.15921913,0.65367543
18.23211735,-53.96188702,-126.32103658,-239.85989234,39.89347258,-0.13092825,-0.37257817
18.24331188,-52.16828204,-121.82604287,-239.85989234,39.89347258,0.76582192,-1.87041974
18.25450641,-48.91783057,-117.73369517,-239.85989234,39.89347258,-0.13459344,-1.49657021
18.26570094,-43.91769913,-123.37806024,-239.85989234,39.89347258,1.51596443,0.92856478
18.27689546,-48.94711391,-126.84813682,-239.85989234,39.89347258,1.18609720,-0.45809931
18.28812647,-41.44325633,-130.94048451,-239.85989234,39.89347258,1.96311778,1.56630809
18.29935747,-53.60316603,-122.89488502,-239.85989234,39.89347258,0.04011401,-0.36158260
18.31058848,-48.80069718,-127.50701212,-239.85989234,39.89347258,0.71573097,0.42887702
18.32181948,-52.87840320,-121.46000103,-239.85989234,39.89347258,0.59111446,0.66100581
18.33300471,-43.48576976,-120.23742131,-239.85989234,39.89347258,1.30582679,-0.51796410
18.34418994,-46.12127096,-126.33567825,-239.85989234,39.89347258,1.09324568,-1.36462332
18.35537517,-46.82407128,-124.05889805,-239.85989234,39.89347258,0.12685688,1.58463405
18.36656040,-54.22543714,-116.62092800,-239.85989234,39.89347258,1.00894628,-1.09339915
18.37774289,-50.14041029,-116.18167780,-239.85989234,39.89347258,0.54835389,1.17901953
18.38892537,-54.05705790,-119.51997932,-239.85989234,39.89347258,1.12501068,-1.46358349
18.40010786,-57.66623037,-123.04862259,-239.85989234,39.89347258,0.92464688,-0.76964058
18.41129035,-43.11240709,-122.99005590,-239.85989234,39.89347258,0.26369069,-1.32674968
18.42252010,-47.99540515,-121.81872203,-239.85989234,39.89347258,1.37424369,0.97621227
18.43374985,-53.22248252,-116.11579027,-239.85989234,39.89347258,0.56545812,-1.44037061
18.44497961,-52.46843635,-115.92544852,-239.85989234,39.89347258,0.28690357,-0.78552307
18.45620936,-44.01287000,-116.02061940,-239.85989234,39.89347258,1.32293101,-0.00972422
18.46740311,-48.19306774,-113.33387234,-239.85989234,39.89347258,0.55812774,-0.95045669
18.47859687,-44.65710363,-124.79098171,-239.85989234,39.89347258,1.41700426,-0.82828364
18.48979062,-53.16391583,-115.87420266,-239.85989234,39.89347258,0.93075553,-0.81240114
18.50098437,-48.36144698,-121.46000103,-239.85989234,39.89347258,0.55201908,0.26027821
18.51217014,-50.38931873,-114.67358545,-239.85989234,39.89347258,0.64487060,-1.11539030
18.52335590,-46.79478793,-111.51830485,-239.85989234,39.89347258,1.01749839,-0.20520110
18.53454167,-44.84744538,-105.58110632,-239.85989234,39.89347258,0.87089074,0.32747339
18.54572743,-46.33357522,-118.46577884,-239.85989234,39.89347258,0.48604564,-0.46054277
18.55694991,-49.34975993,-111.23279222,-239.85989234,39.89347258,0.77559576,0.51073296
18.56817240,-46.20912100,-117.66780764,-239.85989234,39.89347258,1.11401510,0.19430477
18.57939488,-46.23840435,-118.00456613,-239.85989234,39.89347258,1.74198457,1.87540590
18.59061736,-51.36299001,-112.66767620,-239.85989234,39.89347258,0.36753778,-0.10624093
18.60179538,-46.09930845,-116.76002390,-239.85989234,39.89347258,0.98084648,0.86503480
18.61297339,-40.59403928,-113.30458899,-239.85989234,39.89347258,1.16166259,-0.01461114
18.62415141,-53.80082862,-110.47874604,-239.85989234,39.89347258,1.07614146,-0.35913914
18.63532943,-50.43324375,-111.69400493,-239.85989234,39.89347258,1.23863161,-1.00909975
18.64655370,-46.31161271,-104.57815169,-239.85989234,39.89347258,0.21359974,-1.67372113
18.65777797,-44.48140355,-118.18026621,-239.85989234,39.89347258,0.51414544,-0.51185545
18.66900223,-41.35540630,-117.75565768,-239.85989234,39.89347258,0.40418970,-0.19542725
18.68022650,-45.25009140,-105.47129377,-239.85989234,39.89347258,0.83423882,0.47041586
18.69140422,-47.05833805,-113.09960557,-239.85989234,39.89347258,1.26306622,0.63168428
18.70258194,-47.03637554,-104.79045596,-239.85989234,39.89347258,1.27039660,-1.03475609
18.71375966,-52.86376153,-106.32783166,-239.85989234,39.89347258,0.37364643,-0.78185788
18.72493738,-47.83434674,-106.02035652,-239.85989234,39.89347258,1.23374469,1.51133022
18.73612916,-44.18124925,-111.44509648,-239.85989234,39.89347258,0.91487303,-0.42999951
18.74732095,-44.55461192,-115.14211900,-239.85989234,39.89347258,1.02238532,0.26516514
18.75851274,-40.49886841,-106.93546110,-239.85989234,39.89347258,0.89166016,0.03059288
18.76970452,-44.40819518,-106.02767735,-239.85989234,39.89347258,1.19098412,1.49789119
18.78091526,-41.05525199,-109.31473301,-239.85989234,39.89347258,0.65220098,-0.17099264
18.79212600,-40.87223108,-105.46397293,-239.85989234,39.89347258,1.19709277,-0.19054033
18.80333674,-50.51377296,-109.40258305,-239.85989234,39.89347258,1.09446741,-0.10868439
18.81454748,-47.96612180,-103.02613432,-239.85989234,39.89347258,0.84645613,-0.21741840
18.82574320,-54.19615380,-106.62798596,-239.85989234,39.89347258,1.02727224,-0.10013228
18.83693892,-46.34089606,-103.85338887,-239.85989234,39.89347258,0.19160859,-0.24063128
18.84813464,-44.92065375,-106.51817341,-239.85989234,39.89347258,0.31255991,-1.29742814
18.85933036,-42.92938618,-109.10242875,-239.85989234,39.89347258,1.15311048,0.23584360
18.87053186,-42.44621096,-102.16227560,-239.85989234,39.89347258,1.13111933,0.95299939
18.88173336,-36.97022514,-108.32642007,-239.85989234,39.89347258,0.69373982,-0.59737658
18.89293486,-35.87209964,-104.86366432,-239.85989234,39.89347258,0.47749352,-0.26873108
18.90413636,-39.10058860,-104.55618918,-239.85989234,39.89347258,1.57949441,0.80150481
18.91536462,-42.51209849,-104.19746819,-239.85989234,39.89347258,0.42495911,-1.44525753
18.92659289,-42.76100693,-103.64840544,-239.85989234,39.89347258,0.81957806,0.26272167
18.93782115,-49.61331005,-103.21647608,-239.85989234,39.89347258,1.36080466,-2.18196101
18.94904941,-48.73480965,-107.79199899,-239.85989234,39.89347258,1.30827025,0.60602794
18.96025342,-45.41114980,-101.46679611,-239.85989234,39.89347258,0.80613902,0.14421382
18.97145742,-48.12718021,-105.01008106,-239.85989234,39.89347258,0.36631605,-0.61448081
18.98266143,-46.10662929,-97.93083201,-239.85989234,39.89347258,1.36446985,-0.39334759
18.99386543,-34.05653214,-100.06119548,-239.85989234,39.89347258,0.98695513,0.19186131
19.00505441,-48.15646355,-101.78891293,-239.85989234,39.89347258,0.08898323,-0.79651865
19.01624340,-42.52674016,-98.93378663,-239.85989234,39.89347258,0.33455106,0.50951123
19.02743238,-46.75818375,-110.09074170,-239.85989234,39.89347258,1.41456080,-0.27239627
19.03862137,-51.14336491,-108.99993704,-239.85989234,39.89347258,0.83668228,0.33236031
19.04982364,-38.81507597,-108.80959528,-239.85989234,39.89347258,1.02116359,-0.35303049
19.06102592,-52.37326547,-96.64968559,-239.85989234,39.89347258,0.88188631,-0.64135888
19.07222819,-50.47716877,-101.81087544,-239.85989234,39.89347258,1.02849397,0.65367543
19.08343047,-47.19743395,-101.85480046,-239.85989234,39.89347258,0.71084404,-0.36280433
19.09460771,-40.71849351,-99.67319113,-239.85989234,39.89347258,0.98695513,-0.41045182
19.10578495,-39.36413872,-101.13003763,-239.85989234,39.89347258,1.47076040,0.82716115
19.11696219,-40.35245167,-100.15636635,-239.85989234,39.89347258,1.43899541,1.02874668
19.12813944,-39.12987195,-112.06004676,-239.85989234,39.89347258,1.05292858,0.04036673
19.13936192,-46.58248367,-107.05991532,-239.85989234,39.89347258,1.13722798,1.60784693
19.15058440,-35.13269513,-100.51508735,-239.85989234,39.89347258,1.04681993,0.82593942
19.16180688,-41.94107323,-100.99826257,-239.85989234,39.89347258,0.83179536,0.88213903
19.17302936,-37.88532972,-99.16073257,-239.85989234,39.89347258,1.23985334,-0.34814356
19.18420911,-48.47125953,-102.11835058,-239.85989234,39.89347258,0.36631605,-0.31271338
19.19538885,-40.49886841,-93.05515479,-239.85989234,39.89347258,1.02971570,0.69277080
19.20656860,-44.01287000,-93.31870491,-239.85989234,39.89347258,1.06392415,-0.26262243
19.21774834,-49.64991423,-98.04796539,-239.85989234,39.89347258,1.51352097,0.35801665
19.23014086,-44.64246196,-99.88549540,-239.85989234,39.89347258,0.13174380,-1.88508050
19.24253339,-35.73300374,-97.87958615,-239.85989234,39.89347258,0.96985091,1.02141630
19.25492591,-50.35271455,-93.00390893,-239.85989234,39.89347258,0.62287945,0.13321824
19.26731843,-38.49295916,-98.15045711,-239.85989234,39.89347258,0.76337846,-1.51367444
19.27732420,-40.85758940,-92.61590459,-239.85989234,39.89347258,0.64609233,0.13199651
19.28732997,-41.99231908,-99.42428269,-239.85989234,39.89347258,0.43473296,0.25539129
19.29733574,-38.17084235,-97.59407352,-239.85989234,39.89347258,1.20320143,-0.64624580
19.30734152,-39.60572633,-96.27632292,-239.85989234,39.89347258,1.39623484,-1.63829095
19.31855375,-36.17225394,-97.60871519,-239.85989234,39.89347258,0.56179293,0.68421869
19.32976598,-36.62614581,-93.93365519,-239.85989234,39.89347258,1.14944529,1.32318373
19.34097821,-43.22221964,-88.61872778,-239.85989234,39.89347258,0.09631362,-1.04575167
19.35219043,-39.57644299,-98.83861575,-239.85989234,39.89347258,0.95396841,-0.27117454
19.36337894,-39.47395127,-93.81652180,-239.85989234,39.89347258,1.08102838,-0.80507076
19.37456745,-38.28065490,-98.39204472,-239.85989234,39.89347258,1.37913062,-1.22656778
19.38575596,-38.55884669,-102.03782137,-239.85989234,39.89347258,1.22030565,0.91390402
19.39694446,-43.77128239,-90.80033710,-239.85989234,39.89347258,0.95396841,1.30852296
19.40816694,-42.85617781,-99.40232018,-239.85989234,39.89347258,1.02727224,0.92245613
19.41938943,-42.10945247,-95.30265165,-239.85989234,39.89347258,0.80369556,0.58159333
19.43061191,-32.77538573,-92.11808770,-239.85989234,39.89347258,0.90265573,-0.08424978
19.44183439,-35.86477880,-103.02613432,-239.85989234,39.89347258,0.95519014,0.27982590
19.45303613,-43.75664072,-91.05656638,-239.85989234,39.89347258,0.69251809,0.60847140
19.46423787,-42.16801916,-88.66997363,-239.85989234,39.89347258,1.32781794,1.32318373
19.47543961,-40.41101837,-91.40064571,-239.85989234,39.89347258,1.23618815,0.29570840
19.48664135,-36.25278314,-93.06979646,-239.85989234,39.89347258,1.06758934,0.36168184
19.49784285,-35.45481195,-98.12117376,-239.85989234,39.89347258,1.14333663,-0.16610572
19.50904435,-40.11818490,-92.66715045,-239.85989234,39.89347258,0.92953380,1.51499541
19.52024585,-40.05961821,-90.22199100,-239.85989234,39.89347258,0.95274668,0.87847383
19.53144735,-45.95289172,-93.17228818,-239.85989234,39.89347258,1.41211734,1.42214390
19.54262763,-36.20885812,-91.48849575,-239.85989234,39.89347258,1.13111933,0.14665728
19.55380791,-40.36709335,-90.59535367,-239.85989234,39.89347258,0.90998611,-0.46054277
19.56498820,-36.16493310,-89.37277395,-239.85989234,39.89347258,1.22397084,0.57181948
19.57616848,-35.72568290,-99.21929926,-239.85989234,39.89347258,0.82568671,0.31159089
19.58738524,-32.30685218,-90.00236590,-239.85989234,39.89347258,0.32477721,-0.69511502
19.59860200,-34.83986167,-90.20734933,-239.85989234,39.89347258,1.63691575,0.43742913
19.60981876,-38.58080920,-86.46640180,-239.85989234,39.89347258,0.82324325,0.37634261
19.62103552,-37.65106294,-91.85453758,-239.85989234,39.89347258,1.00650282,0.31647782
19.63221151,-40.66724765,-86.86904781,-239.85989234,39.89347258,1.38157408,-0.16977091
19.64338750,-39.34949705,-88.45034853,-239.85989234,39.89347258,0.93319899,-0.63280676
19.65456349,-37.89265055,-95.17819742,-239.85989234,39.89347258,0.72061789,-0.15144496
19.66573948,-37.30698362,-83.95535482,-239.85989234,39.89347258,0.57889715,0.24073053
19.67694348,-30.67430561,-88.80906953,-239.85989234,39.89347258,1.02605051,1.43802639
19.68814749,-36.62614581,-87.77683156,-239.85989234,39.89347258,0.92709034,0.24928264
19.69935149,-38.90292601,-90.80765794,-239.85989234,39.89347258,0.42251565,-0.61203735
19.71055549,-35.49141613,-92.46216702,-239.85989234,39.89347258,0.41518527,-0.02805018
19.72177446,-35.85745796,-86.37855176,-239.85989234,39.89347258,0.30522953,-0.56194640
19.73299342,-38.29529657,-85.29506793,-239.85989234,39.89347258,0.81224767,-0.40800836
19.74421239,-36.95558346,-84.82653438,-239.85989234,39.89347258,0.77926095,-0.77819269
19.75543135,-42.69511940,-84.57030510,-239.85989234,39.89347258,1.20320143,0.27616071
19.76661313,-36.72863753,-82.61564171,-239.85989234,39.89347258,0.58256234,0.25294783
19.77779490,-32.05794374,-87.16920212,-239.85989234,39.89347258,0.31744683,-1.18258548
19.78897667,-37.62910043,-78.83809000,-239.85989234,39.89347258,1.86537935,0.16620497
19.80015844,-34.34204477,-88.27464845,-239.85989234,39.89347258,0.99428552,-0.50452506
19.81135821,-34.81789916,-87.63041483,-239.85989234,39.89347258,0.60577522,1.14236762
19.82255799,-34.53238653,-84.65083431,-239.85989234,39.89347258,1.51718616,0.27127379
19.83375776,-33.44158187,-87.95253164,-239.85989234,39.89347258,1.14333663,-0.51796410
19.84495753,-36.74327920,-87.96717331,-239.85989234,39.89347258,0.69618328,0.50828950
19.85618025,-34.07849465,-86.94957702,-239.85989234,39.89347258,1.17998855,1.21200625
19.86740297,-36.03315804,-85.17793454,-239.85989234,39.89347258,0.55201908,0.09167941
19.87862569,-38.09031314,-84.87778024,-239.85989234,39.89347258,1.12256722,0.63534947
19.88984841,-30.68162644,-90.62463702,-239.85989234,39.89347258,0.92831207,0.52050680
19.90104419,-32.85591493,-81.10754936,-239.85989234,39.89347258,1.11890202,0.52050680
19.91223997,-37.05075434,-84.32139666,-239.85989234,39.89347258,1.02849397,0.71964887
19.92343575,-38.06102980,-82.93043769,-239.85989234,39.89347258,0.83912574,-0.50208160
19.93463153,-34.17366553,-80.44135323,-239.85989234,39.89347258,0.41029835,0.61946697
19.94583428,-34.42989481,-83.05489191,-239.85989234,39.89347258,0.58134061,-0.19420552
19.95703703,-40.39637669,-77.21286426,-239.85989234,39.89347258,1.07491973,1.03241187
19.96823978,-35.56462450,-84.60690929,-239.85989234,39.89347258,0.62165772,0.26027821
19.97944254,-39.97908900,-79.74587374,-239.85989234,39.89347258,0.55079735,0.54005449
19.99063128,-43.13436960,-79.67998621,-239.85989234,39.89347258,0.82813017,-0.83561402
20.00182003,-38.20012569,-85.17061371,-239.85989234,39.89347258,0.94908149,0.59503236
20.01300877,-31.41371011,-88.02574001,-239.85989234,39.89347258,0.39075066,-0.40189970
